survey,term,covariate,covariate_label,level,reference,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2022,-0.315865,0.073357,-0.459645,-0.172084,63469
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2022,-0.024245,0.058721,-0.139337,0.090848,63469
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2022,-0.198183,0.051192,-0.298519,-0.097847,63469
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2022,0.644332,0.043548,0.558978,0.729687,63469
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2022,1.090973,0.043718,1.005285,1.176661,63469
BRFSS,sexFemale,sex,Sex,Female,Male,50-59,2023,-0.018425,0.018271,-0.054235,0.017386,58827
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2023,-0.143356,0.027222,-0.19671,-0.090001,58827
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2023,-0.27345,0.063857,-0.398611,-0.14829,58827
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2023,-0.017089,0.056822,-0.12846,0.094282,58827
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2023,-0.239858,0.053233,-0.344195,-0.135521,58827
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2023,0.657237,0.040634,0.577594,0.736879,58827
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2023,1.116542,0.040218,1.037714,1.19537,58827
BRFSS,sexFemale,sex,Sex,Female,Male,50-59,2024,-0.044006,0.018582,-0.080427,-0.007585,59757
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2024,-0.178571,0.028387,-0.23421,-0.122932,59757
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2024,-0.117372,0.088136,-0.290118,0.055374,59757
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2024,-0.138415,0.060012,-0.256038,-0.020791,59757
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2024,-0.196288,0.052333,-0.298861,-0.093714,59757
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2024,0.481982,0.056759,0.370734,0.59323,59757
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2024,0.966375,0.056494,0.855646,1.077104,59757
BRFSS,sexFemale,sex,Sex,Female,Male,50-59,2025,-0.115234,0.071614,-0.255659,0.025191,2637
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2025,-0.071604,0.115171,-0.297438,0.15423,2637
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2025,-0.21611,0.216617,-0.640866,0.208647,2637
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2025,-0.062596,0.174134,-0.40405,0.278858,2637
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2025,-0.089221,0.217403,-0.51552,0.337078,2637
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2025,0.813408,0.172626,0.474911,1.151904,2637
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2025,1.324055,0.170646,0.98944,1.658669,2637
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1993,0.07275,0.030046,0.013856,0.131645,12095
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1993,-0.214557,0.061037,-0.334199,-0.094915,12095
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1993,-0.172443,0.154276,-0.474848,0.129962,12095
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1993,-0.245591,0.196976,-0.631696,0.140514,12095
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1993,-0.200435,0.093254,-0.383228,-0.017642,12095
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1993,-0.071314,0.207453,-0.477956,0.335328,12095
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1993,0.499174,0.035836,0.42893,0.569418,12095
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1993,0.906992,0.043401,0.821919,0.992064,12095
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1994,0.098627,0.030951,0.037958,0.159296,12621
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1994,-0.311971,0.054788,-0.419364,-0.204577,12621
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1994,-0.04267,0.145634,-0.328135,0.242795,12621
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1994,0.029805,0.18937,-0.341389,0.400999,12621
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1994,-0.127685,0.075987,-0.27663,0.02126,12621
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1994,0.062201,0.201192,-0.332166,0.456568,12621
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1994,0.511914,0.037766,0.437888,0.585941,12621
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1994,0.914669,0.047823,0.82093,1.0084090000000001,12621
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1995,0.022763,0.030639,-0.037293,0.082818,13103
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1995,-0.374705,0.049909,-0.472533,-0.276877,13103
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1995,-0.34498,0.161977,-0.662478,-0.027481,13103
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1995,-0.260874,0.238046,-0.727478,0.205731,13103
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1995,-0.253269,0.085821,-0.42149,-0.085048,13103
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1995,-0.06865,0.211524,-0.483267,0.345967,13103
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1995,0.456181,0.038212,0.381279,0.531083,13103
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1995,0.910577,0.046012,0.820386,1.000768,13103
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1996,0.083149,0.02962,0.02509,0.141208,14211
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1996,-0.345208,0.065044,-0.472702,-0.217714,14211
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1996,-0.217572,0.247654,-0.703007,0.267863,14211
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1996,-0.443489,0.147348,-0.73231,-0.154668,14211
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1996,-0.245276,0.06991,-0.382309,-0.108244,14211
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1996,-0.400477,0.194736,-0.782186,-0.018769,14211
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1996,0.555451,0.037356,0.482228,0.628673,14211
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1996,1.023596,0.046703,0.932051,1.115141,14211
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1997,0.038726,0.027489,-0.015156,0.092609,15355
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1997,-0.333632,0.053502,-0.438503,-0.228762,15355
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1997,-0.551787,0.207222,-0.957967,-0.145606,15355
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1997,-0.065281,0.125134,-0.310559,0.179997,15355
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1997,-0.308909,0.068158,-0.442506,-0.175311,15355
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1997,0.056721,0.200717,-0.336707,0.450149,15355
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1997,0.568739,0.036194,0.497795,0.639683,15355
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1997,0.937577,0.04304,0.853213,1.021942,15355
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1998,-0.02356,0.027339,-0.077148,0.030028,16742
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1998,-0.3071,0.049857,-0.404825,-0.209375,16742
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1998,-0.249979,0.146673,-0.537474,0.037517,16742
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1998,0.093522,0.156906,-0.214031,0.401075,16742
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1998,-0.148841,0.063596,-0.273496,-0.024186,16742
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1998,-0.171899,0.133748,-0.434058,0.090261,16742
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1998,0.657459,0.036016,0.586864,0.728054,16742
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1998,1.102265,0.042245,1.019461,1.18507,16742
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,1999,0.028748,0.027198,-0.024562,0.082058,18002
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1999,-0.422613,0.050617,-0.521828,-0.323399,18002
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1999,-0.070391,0.170471,-0.40453,0.263748,18002
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,1999,-0.134642,0.148829,-0.426361,0.157076,18002
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1999,-0.300075,0.066251,-0.429934,-0.170217,18002
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,1999,-0.239433,0.161503,-0.555993,0.077128,18002
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1999,0.54581,0.03884,0.46968,0.621939,18002
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1999,0.98765,0.043759,0.901879,1.073421,18002
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2000,0.034046,0.025504,-0.015944,0.084036,20695
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2000,-0.387133,0.049587,-0.484328,-0.289938,20695
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2000,-0.151657,0.155436,-0.456323,0.15301,20695
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2000,-0.045377,0.097822,-0.237116,0.146361,20695
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2000,-0.285298,0.064317,-0.411364,-0.159233,20695
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2000,-0.119082,0.216968,-0.544357,0.306192,20695
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2000,0.54001999999999994,0.03939,0.462812,0.617228,20695
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2000,1.027503,0.042147,0.944892,1.110113,20695
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2001,-0.452072,0.150326,-0.746905,-0.157238,1792
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2001,-0.31883,0.221793,-0.753831,0.116172,1792
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2001,0.644195,0.190695,0.270187,1.018203,1792
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2001,0.974021,0.211805,0.558608,1.389434,1792
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2001,-0.63981,0.181459,-0.995704,-0.283916,1792
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2001,0.248698,0.163542,-0.072055,0.569451,1792
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2001,0.4668,0.213489,0.048086,0.885514,1792
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2002,0.048321,0.023506,0.002248,0.094394,30736
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2002,0.648248,0.035365,0.578932,0.717565,30736
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2002,1.106357,0.038917,1.030078,1.182637,30736
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2003,0.044532,0.022275,8.71e-4,0.088192,35621
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2003,0.664422,0.034898,0.596021,0.732823,35621
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2003,1.143407,0.037953,1.069018,1.217796,35621
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2004,0.027023,0.021295,-0.014715,0.06876,43397
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2004,0.757897,0.032687,0.69383,0.821965,43397
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2004,1.223355,0.03575,1.153284,1.293425,43397
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2005,0.019791,0.018472,-0.016414,0.055997,54480
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2005,0.76542,0.028429,0.709699,0.821142,54480
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2005,1.273644,0.0303,1.214255,1.333033,54480
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2006,0.033914,0.018821,-0.002975,0.070802,57972
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2006,0.757282,0.034799,0.689075,0.825488,57972
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2006,1.239643,0.036429,1.168243,1.311043,57972
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2007,0.057425,0.01631,0.025458,0.089393,77895
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2007,0.709041,0.033954,0.642491,0.775591,77895
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2007,1.218718,0.035535,1.149071,1.288366,77895
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2008,0.058796,0.014798,0.029793,0.0878,78718
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2008,0.745834,0.029104,0.688789,0.802878,78718
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2008,1.270176,0.030203,1.210977,1.329374,78718
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2009,0.057183,0.013714,0.030304,0.084062,86683
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2009,0.69882,0.02619,0.647488,0.750152,86683
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2009,1.24414,0.02686,1.1914960000000001,1.296785,86683
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2010,0.090005,0.012154,0.066183,0.113828,96158
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2010,0.780145,0.023163,0.734746,0.82554399999999994,96158
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2010,1.316198,0.023838,1.269475,1.362921,96158
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2011,0.066626,0.013342,0.040476,0.092776,103424
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2011,-0.370794,0.024897,-0.419591,-0.321997,103424
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2011,-0.322816,0.076541,-0.472836,-0.172796,103424
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2011,-0.248779,0.066128,-0.378389,-0.119169,103424
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2011,-0.349053,0.03267,-0.413085,-0.28502,103424
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2011,-0.285953,0.047888,-0.379813,-0.192092,103424
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2011,0.60209,0.026038,0.551056,0.653123,103424
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2011,1.083236,0.026666,1.03097,1.135501,103424
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2012,0.094338,0.014298,0.066314,0.122361,98503
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2012,-0.330193,0.02569,-0.380546,-0.27984,98503
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2012,-0.329803,0.07873,-0.484113,-0.175493,98503
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2012,-0.179211,0.078516,-0.3331,-0.025321,98503
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2012,-0.356187,0.034699,-0.424196,-0.288177,98503
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2012,-0.306701,0.048679,-0.40211,-0.211291,98503
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2012,0.640717,0.027298,0.587214,0.69422,98503
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2012,1.089753,0.028074000000000002,1.034728,1.144778,98503
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2013,0.089295,0.013719,0.062407,0.116183,97800
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2013,-0.320558,0.025237,-0.370023,-0.271093,97800
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2013,-0.356718,0.07027,-0.494447,-0.218989,97800
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2013,-0.167506,0.065415,-0.295718,-0.039294,97800
BRFSS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2013,-0.128258,0.315972,-0.747559,0.491043,97800
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2013,-0.159155,0.062873,-0.282385,-0.035925,97800
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2013,0.681139,0.029218,0.623872,0.738407,97800
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2013,1.15976,0.029803,1.101347,1.218173,97800
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2014,0.081298,0.013816,0.05422,0.108377,97519
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2014,-0.328908,0.024492,-0.376912,-0.280903,97519
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2014,-0.350863,0.07497,-0.497804,-0.203923,97519
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2014,-0.06769,0.083698,-0.231737,0.096357,97519
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2014,-0.280026,0.052599,-0.383119,-0.176933,97519
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2014,0.674977,0.032839,0.610612,0.739342,97519
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2014,1.155302,0.033834,1.088988,1.221616,97519
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2015,0.105416,0.014185,0.077613,0.133218,89842
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2015,-0.287923,0.025508,-0.337918,-0.237928,89842
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2015,-0.087159,0.083328,-0.250481,0.076163,89842
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2015,-0.278564,0.081698,-0.438691,-0.118437,89842
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2015,-0.184833,0.114227,-0.408717,0.039051,89842
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2015,0.642463,0.030379,0.582921,0.702006,89842
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2015,1.112301,0.031058,1.051427,1.173175,89842
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2016,0.054435,0.014358,0.026294,0.082576,100177
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2016,-0.287441,0.022162,-0.330879,-0.244003,100177
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2016,-0.204843,0.076141,-0.354079,-0.055607,100177
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2016,-0.311642,0.062779,-0.434689,-0.188595,100177
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2016,-0.038363,0.103617,-0.241451,0.164725,100177
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2016,0.671703,0.030272,0.61237,0.731036,100177
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2016,1.179832,0.03064,1.119779,1.239886,100177
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2017,0.050707,0.015357,0.020608,0.080806,95253
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2017,-0.291644,0.02805,-0.346623,-0.236666,95253
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2017,-0.443468,0.080516,-0.601278,-0.285659,95253
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2017,-0.049888,0.0927,-0.231578,0.131802,95253
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2017,-0.237677,0.055226,-0.345919,-0.129435,95253
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2017,0.566601,0.033954,0.500051,0.633151,95253
BRFSS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2017,1.062369,0.034111,0.995511,1.129226,95253
BRFSS,sexFemale,sex,Sex,Female,Male,60-69,2018,0.077268,0.016718,0.044502,0.110035,87969
BRFSS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2018,-0.314425,0.032955,-0.379018,-0.249833,87969
BRFSS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2018,-0.330611,0.057931,-0.444155,-0.217066,87969
BRFSS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2018,-0.030307,0.082141,-0.191303,0.130688,87969
BRFSS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2018,-0.286576,0.052533,-0.389541,-0.183612,87969
BRFSS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2018,0.642204,0.041684,0.560505,0.723904,87969
