survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
MEPS,lmtphys,Physical Limitation,30-39,2017,-1.12397035122606,0.10476994601146714,-1.3293855697050978,-0.918555132747022,3559,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2018,-1.4163898147668688,0.10380622950013553,-1.6199209813478903,-1.212858648185847,3300,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2019,-1.2865278704255696,0.13759368239198894,-1.5563218792027338,-1.0167338616484054,2833,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2020,-1.1654753840994438,0.12086411242889487,-1.4025045690350026,-0.9284461991638848,2053,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2021,-1.3254200611193079,0.113094105372121,-1.547207177037899,-1.1036329452007168,2120,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2022,-1.4413750282675042,0.1842970965580549,-1.8028783692081842,-1.0798716873268244,1523,Physical Limitation
MEPS,lmtphys,Physical Limitation,30-39,2023,-1.1580990825148985,0.3058722964235498,-1.75812594216251,-0.5580722228672873,1377,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2000,-1.0555325267206788,0.09831253854763237,-1.2482940631375141,-0.8627709903038434,3220,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2001,-1.0928082212850385,0.060178808879521685,-1.2107889884177836,-0.9748274541522937,4400,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2002,-1.0788420251531152,0.05915396821377255,-1.1948097505427824,-0.9628742997634482,5001,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2003,-1.040175176428596,0.053947183472202564,-1.145939812598529,-0.9344105402586631,4255,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2004,-1.1245943397833165,0.061340046261467655,-1.2448532775653023,-1.0043354020013306,4202,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2005,-1.0618667251319258,0.05905573453978809,-1.177647802192467,-0.9460856480713846,4128,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2006,-1.0825560240579528,0.058899678979902094,-1.1980309765039518,-0.9670810716119537,4149,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2007,-1.121438159135971,0.08240374406125342,-1.2829993231104584,-0.9598769951614834,3706,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2008,-1.1264040244049176,0.06236241884623669,-1.2486695081786463,-1.004138540631189,3960,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2009,-1.1313575148840602,0.06085683967138316,-1.2506672018826845,-1.012047827885436,4449,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2010,-1.1851424386678415,0.07197556551011133,-1.3262555924122372,-1.044029284923446,3916,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2011,-1.051357694221065,0.06637142837779608,-1.1814821149778585,-0.9212332734642715,4060,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2012,-1.1123690602519594,0.07813476702150858,-1.2655516000209788,-0.9591865204829398,4501,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2013,-1.162114557478991,0.08561328719751307,-1.3299630795367658,-0.994266035421216,4101,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2014,-0.9873671227466059,0.08427908974774975,-1.152606244868468,-0.8221280006247438,3629,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2015,-0.8826287254204901,0.07256766787712744,-1.0249050700134636,-0.7403523808275166,3719,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2016,-1.058743012841128,0.07160200727786832,-1.1991256181841903,-0.9183604074980655,3757,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2017,-1.1326654317856422,0.08109080638650816,-1.2916565139161569,-0.9736743496551276,3437,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2018,-1.3011651711745236,0.11703697209050325,-1.5306449981163859,-1.0716853442326613,3035,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2019,-1.2865211627977997,0.09832525076860403,-1.4793204662957775,-1.093721859299822,2736,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2020,-1.1909996499946813,0.12653918479650494,-1.4391589139991394,-0.9428403859902234,2045,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2021,-1.1266979626174731,0.09596027095814562,-1.3148846890325117,-0.9385112362024345,2110,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2022,-0.8935083088018418,0.18640816919852238,-1.2591637024841473,-0.5278529151195365,1467,Physical Limitation
MEPS,lmtphys,Physical Limitation,40-49,2023,-1.0038742469729447,0.11099383142546458,-1.221622461783236,-0.7861260321626535,1292,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2000,-1.2552398585223794,0.06420499746802953,-1.3811419742244528,-1.129337742820306,2435,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2001,-1.1230403225654044,0.06386288737499825,-1.2482541466198043,-0.9978264985110045,3380,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2002,-1.1644833201274138,0.050352992952884694,-1.2632038076645535,-1.0657628325902742,3928,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2003,-1.1307562330160343,0.049353864203296356,-1.2275239788676318,-1.033988487164437,3260,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2004,-1.1336504359107533,0.051690681867082935,-1.2349982834672102,-1.0323025883542964,3412,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2005,-1.0448005978345982,0.050019977133786094,-1.1428714544345362,-0.9467297412346602,3545,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2006,-1.0510085966638925,0.05020810304903741,-1.149446698689923,-0.952570494637862,3722,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2007,-1.008256049987009,0.0527920500006778,-1.1117636650287825,-0.9047484349452354,3379,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2008,-1.0131060176204931,0.05355589516962659,-1.1181094943031624,-0.908102540937824,3547,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2009,-1.070311338489191,0.05719500460918401,-1.1824446389388326,-0.9581780380395494,4096,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2010,-1.0585146989644025,0.052401639147473915,-1.1612536327715286,-0.9557757651572765,3702,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2011,-1.090561530429868,0.05879786639524258,-1.2058382349793204,-0.9752848258804154,3988,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2012,-1.0346395712741387,0.05023325445482851,-1.1331218541132517,-0.9361572884350259,4431,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2013,-1.198867432892872,0.05134981452259781,-1.299541538894633,-1.0981933268911108,4021,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2014,-1.1387920058386742,0.057536454489221976,-1.2515974570885822,-1.0259865545887663,3787,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2015,-1.1188113796043133,0.0500547770142987,-1.2169472407137862,-1.0206755184948404,3922,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2016,-1.1923230824593358,0.06277696066662608,-1.3154027335195309,-1.0692434313991408,3815,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2017,-1.1229954921195477,0.06568795792760598,-1.2517850175689735,-0.994205966670122,3586,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2018,-1.1758443031069499,0.07395822113082817,-1.3208531325875636,-1.030835473626336,3290,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2019,-1.4192263054461507,0.07464077272124232,-1.5655780510103108,-1.2728745598819906,3029,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2020,-1.1378425049687424,0.0735709106499054,-1.2821099953294093,-0.9935750146080755,2456,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2021,-1.0828400346326539,0.07857479310877281,-1.2369187248338396,-0.9287613444314682,2491,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2022,-1.0999217044908047,0.11237610143899193,-1.320320189074378,-0.8795232199072314,1837,Physical Limitation
MEPS,lmtphys,Physical Limitation,50-59,2023,-1.1503214689045382,0.08860590875634124,-1.3241205307473431,-0.9765224070617334,1564,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2000,-1.038425196782556,0.07009195312132245,-1.175908889809456,-0.900941503755656,1572,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2001,-0.9098946745365363,0.06445382180098211,-1.0362916363478032,-0.7834977127252691,2194,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2002,-0.986469416489798,0.052009350368229235,-1.088454795354132,-0.8844840376254641,2525,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2003,-0.939200889838169,0.057626150453303555,-1.0522105889231907,-0.8261911907531472,2122,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2004,-0.9697047060431614,0.05970528294532788,-1.0867913501357696,-0.8526180619505532,2135,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2005,-1.0313922186831217,0.051714749732680095,-1.1328078579463243,-0.929976579419919,2171,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2006,-1.0709727604119312,0.054974179112324974,-1.1787758608022116,-0.9631696600216508,2345,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2007,-1.03642933154041,0.06299698115668705,-1.159967395072654,-0.9128912680081662,2259,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2008,-0.8929521824395535,0.059117575108733174,-1.0088809810546395,-0.7770233838244673,2322,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2009,-0.886376258024475,0.059173608182465476,-1.002406509413972,-0.7703460066349779,2697,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2010,-0.9660625948986096,0.05763413886878002,-1.0790773273137495,-0.8530478624834696,2540,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2011,-0.9010539102528315,0.05405204148388898,-1.0070400262167836,-0.7950677942888795,2787,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2012,-0.8854331506835089,0.05470161825918744,-0.9926872649891351,-0.7781790363778828,3175,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2013,-0.9379888484487102,0.058447446358426115,-1.0525897289857242,-0.8233879679116962,3018,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2014,-0.9155898624559228,0.05749891187517451,-1.0283350299920362,-0.8028446949198094,2766,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2015,-0.9064128032001589,0.05777617424320484,-1.0197003560121778,-0.7931252503881402,2839,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2016,-0.9143816517955164,0.05544359359829533,-1.023092754419812,-0.8056705491712208,3016,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2017,-1.0560353507203826,0.0688724603860715,-1.1910748131644773,-0.9209958882762879,3150,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2018,-1.0583340937390344,0.06257801471199358,-1.1810300387969588,-0.9356381486811101,3281,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2019,-0.9759345356578061,0.06574655608567351,-1.1048446687212015,-0.8470244025944105,3170,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2020,-0.9804239852887292,0.072632443569361535,-1.1228398497802243,-0.8380081207972341,2929,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2021,-0.9724508705318974,0.06604248656979696,-1.101942307683201,-0.8429594333805939,3103,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2022,-1.0273325583038053,0.10464012990256527,-1.2325287708283885,-0.8221363457792222,2360,Physical Limitation
MEPS,lmtphys,Physical Limitation,60-69,2023,-0.9673246028288359,0.07455513659426552,-1.1135364799915615,-0.8211127256661105,2048,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2000,-0.8823354663106358,0.07499475571315002,-1.0294689356364348,-0.7352019969848367,1218,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2001,-0.7644721109105537,0.06438519098536787,-0.8907588865148182,-0.6381853353062892,1626,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2002,-0.8660243815494945,0.05687185657128958,-0.9775650656349624,-0.7544836974640265,1829,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2003,-0.7745648006619421,0.056599847616732,-0.8855809993769141,-0.6635486019469701,1630,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2004,-0.8354051658870437,0.05242920050467472,-0.9382407304267879,-0.7325696013472995,1635,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2005,-0.9072804690361591,0.05609735057161117,-1.0173161321552155,-0.7972448059171027,1535,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2006,-0.8845961865900778,0.06248067742719409,-1.0071519497759072,-0.7620404234042483,1549,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2007,-0.9126797642828933,0.07431498048309533,-1.058462588769693,-0.7668969397960935,1379,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2008,-0.6997010824140685,0.07240121024531636,-0.8417326590846024,-0.5576695057435345,1347,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2009,-0.6667284629965529,0.07123512842956772,-0.8064638740639961,-0.5269930519291096,1446,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2010,-0.8659764707597516,0.07304153971223709,-1.0092598431311866,-0.7226930983883166,1394,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2011,-0.8556303660417505,0.08574730955901298,-1.023823852163449,-0.6874368799200519,1546,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2012,-0.7339626432173398,0.06437065976244412,-0.8602217357620249,-0.6077035506726547,1612,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2013,-0.779906887448196,0.07784449045379277,-0.9326062214256717,-0.6272075534707203,1458,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2014,-0.8980006055067266,0.07033733932502075,-1.0359734811018317,-0.7600277299116214,1464,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2015,-0.9022395690891861,0.06941063766736642,-1.0383847799973542,-0.7660943581810181,1604,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2016,-0.7953373948035279,0.06360990122294115,-0.9200968468210152,-0.6705779427860407,1751,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2017,-0.7827015818265275,0.08504825789032223,-0.9494963150351602,-0.6159068486178948,1958,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2018,-0.7809340741071872,0.07045153967114437,-0.9190928066259741,-0.6427753415884002,2195,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2019,-0.8256280453036573,0.0795534895104474,-0.9816374797552436,-0.669618610852071,2161,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2020,-0.7276479602131226,0.07195729101762899,-0.8687607313837615,-0.5865351890424837,2162,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2021,-0.7303063941137782,0.06703642097969882,-0.8617588795104848,-0.5988539087170716,2507,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2022,-0.7147651408208061,0.09695582984777905,-0.9049143846191582,-0.524615897022454,1931,Physical Limitation
MEPS,lmtphys,Physical Limitation,70-79,2023,-0.7858348623402538,0.08491191138619175,-0.9523832772046928,-0.6192864474758147,1626,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2000,-0.6947553001519138,0.11523097389838946,-0.9211237399934016,-0.468386860310426,529,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2001,-0.6873267726963384,0.08574876050160823,-0.8556446389336851,-0.5190089064589916,806,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2002,-0.8028996987402729,0.07490143309397747,-0.9498978310276487,-0.6559015664528971,919,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2003,-0.664693441591619,0.090185229704804,-0.8417244670514054,-0.4876624161318327,792,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2004,-0.7889513533044723,0.0936738897570644,-0.9728315941335751,-0.6050711124753695,789,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2005,-0.7308220798324172,0.08790215448677036,-0.9033627448260944,-0.55828141483874,819,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2006,-0.7949912173686353,0.09438185987444661,-0.9802322039121613,-0.6097502308251094,878,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2007,-0.6348511102764506,0.10364212155548655,-0.8382948877251368,-0.4314073328277643,799,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2008,-0.7298245160166155,0.09354696481266447,-0.9134599848331728,-0.5461890472000583,777,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2009,-0.8046718890238934,0.08862140243160167,-0.9785992545255533,-0.6307445235222335,907,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2010,-0.7349883785807384,0.0838998378394763,-0.8996575998594573,-0.5703191573020194,874,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2011,-0.7597453697316235,0.09967850502935373,-0.9553785965870712,-0.5641121428761758,889,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2012,-0.6500927697438446,0.09060826642143477,-0.827918223684594,-0.472267315803095,912,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2013,-0.8982966915392014,0.08722982747930942,-1.0695164271560125,-0.7270769559223904,823,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2014,-0.6971081438553705,0.08473768401622024,-0.8634432343955339,-0.530773053315207,800,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2015,-0.6600465573290086,0.08788191061498873,-0.8325264973820027,-0.4875666172760146,892,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2016,-0.7853664894234466,0.07891271788577676,-0.9402284315903644,-0.6305045472565287,959,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2017,-0.5517995070777024,0.10253952513417852,-0.7530223096798767,-0.35057670447552824,980,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2018,-0.6814981397130107,0.10257938405008671,-0.8827753980274521,-0.4802208813985692,1083,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2019,-0.6709053358894778,0.11293553037747732,-0.8925191720826627,-0.4492914996962928,1017,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2020,-0.5768294446120068,0.11631737555473166,-0.8051050382930376,-0.3485538509309761,930,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2021,-0.5862739280038683,0.1129955591584362,-0.8079938442740646,-0.3645540117336721,1064,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2022,-0.5988703255734356,0.1343215418901731,-0.8625169532443191,-0.3352236979025522,839,Physical Limitation
MEPS,lmtphys,Physical Limitation,80-89,2023,-0.7704162959136874,0.09891153577683018,-0.9645999798876349,-0.5762326119397398,735,Physical Limitation
MEPS,lmtwork,Work Limitation,18-29,2000,-1.072532222162542,0.16542547735726598,-1.3968817036690784,-0.7481827406560055,3233,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2001,-0.8380921851207055,0.12812174150834119,-1.0892773175130794,-0.5869070527283317,4276,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2002,-0.8483987931717283,0.11289724575420125,-1.0697263440345617,-0.6270712423088947,5055,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2003,-0.8686903771460475,0.12058454456434381,-1.1050949338163263,-0.6322858204757686,4530,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2004,-0.8778502548298465,0.09509600965829194,-1.064284987346948,-0.691415522312745,4517,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2005,-0.6652060392352384,0.09947397447953413,-0.8602254982637376,-0.47018658020673915,4369,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2006,-0.6587053628342555,0.09571293266818691,-0.846353677176342,-0.47105704849216923,4176,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2007,-0.8237103030326193,0.11415388851072976,-1.04751770152972,-0.5999029045355188,3878,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2008,-0.9219491194245139,0.12570909041493492,-1.168399467718794,-0.6754987711302336,4587,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2009,-0.9493060178307866,0.10846593764963601,-1.161946283513631,-0.736665752147942,5055,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2010,-0.863551014561767,0.13056491233030806,-1.1195240660488157,-0.6075779630747182,4395,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2011,-0.7821744714874296,0.11912780041206074,-1.0157175453293061,-0.5486313976455532,4972,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2012,-0.8360546803698226,0.09607279965573663,-1.0243943904343524,-0.6477149703052928,5633,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2013,-1.1158343630666185,0.13698024008463583,-1.3843735442032503,-0.8472951819299868,5174,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2014,-0.9556725393467062,0.1291338271303185,-1.2088371082659073,-0.702507970427505,4581,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2015,-0.8853705886461419,0.10287279149539098,-1.0870520796551317,-0.683689097637152,4479,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2016,-1.066026355485803,0.12237227915413255,-1.3059390359163139,-0.826113675055292,4309,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2017,-1.075040401554114,0.1629432857736852,-1.3945062651780789,-0.7555745379301488,3760,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2018,-1.0617740062361734,0.12614375951095458,-1.3091048691028329,-0.8144431433695137,3199,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2019,-0.9685488729437548,0.1452519926615242,-1.2533621768130816,-0.6837355690744281,2768,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2020,-1.1737060381403872,0.1849349702171603,-1.5364205102061672,-0.8109915660746072,1768,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2021,-0.9663677694612591,0.1865153770590742,-1.3321637234579693,-0.6005718154645492,1906,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2022,-0.5948264514026642,0.2161714858880565,-1.0189270736724905,-0.17072582913283824,1247,Work Limitation
MEPS,lmtwork,Work Limitation,18-29,2023,-0.8214059774903211,0.2500185089099048,-1.3119876586093246,-0.33082429637131766,1073,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2000,-1.3706687391788304,0.11963795759170189,-1.6052436075130123,-1.1360938708446484,3200,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2001,-1.2167557163727176,0.13655842158492448,-1.484483671296305,-0.9490277614491303,4137,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2002,-1.1749710942745701,0.09213557452339667,-1.3555989635988877,-0.9943432249502526,4811,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2003,-1.2163765936548567,0.10291394927900048,-1.4181441274453181,-1.0146090598643953,4079,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2004,-1.2367546373452716,0.08371131634996223,-1.4008738535573808,-1.0726354211331623,4136,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2005,-1.1674853685238207,0.0864507318895355,-1.3369774548364983,-0.997993282211143,3965,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2006,-1.268861333474326,0.09292370085580771,-1.4510453163678494,-1.0866773505808025,3879,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2007,-1.1582917262231363,0.10912396662092212,-1.3722440885642995,-0.944339363881973,3534,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2008,-1.0128295725333558,0.10584479807464055,-1.2203464664632708,-0.8053126786034406,3872,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2009,-1.0906978503356441,0.09999908241818593,-1.2867464902708177,-0.8946492104004707,4393,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2010,-1.1067069402463956,0.09304060509358524,-1.2891203440412686,-0.9242935364515226,3864,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2011,-1.112214344604442,0.0891771418559719,-1.287049248341812,-0.9373794408670719,4158,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2012,-1.0640643876315856,0.10162473121961275,-1.2632962361349294,-0.8648325391282417,4727,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2013,-1.1148762008560877,0.09551777007032848,-1.3021396350778234,-0.9276127666343519,4357,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2014,-1.1291905135264808,0.08903178411308195,-1.303742028162604,-0.9546389988903576,4032,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2015,-0.9526668222606764,0.10402884286433074,-1.1566208473920245,-0.7487127971293284,4033,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2016,-1.1890115212093106,0.09752719480727054,-1.3802202588609576,-0.9978027835576637,3928,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2017,-1.2694035499391843,0.10022047030460911,-1.465898812053458,-1.0729082878249103,3565,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2018,-1.263411416492287,0.0979671392207259,-1.4554938680646021,-1.0713289649199718,3305,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2019,-1.4096367166186898,0.1389791604459958,-1.6821475801726544,-1.1371258530647252,2828,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2020,-1.0366891027020262,0.1838372908616589,-1.3972164328504113,-0.6761617725536411,2052,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2021,-1.0280541593723926,0.14162008063240616,-1.3057832029832876,-0.7503251157614976,2119,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2022,-1.2827552968557827,0.18876456401304045,-1.6530216863777099,-0.9124889073338557,1523,Work Limitation
MEPS,lmtwork,Work Limitation,30-39,2023,-0.8296625215246058,0.14245568491025096,-1.1091167024473634,-0.5502083406018483,1376,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2000,-1.312318303953107,0.10778562856745277,-1.5236535690677835,-1.1009830388384305,3227,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2001,-1.2243416504231597,0.06970904108136529,-1.3610064457674143,-1.0876768550789053,4403,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2002,-1.2825880341040399,0.06377289702353689,-1.4076108376618386,-1.1575652305462412,5009,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2003,-1.2693802529460563,0.059155006934623625,-1.3853548869640409,-1.1534056189280717,4262,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2004,-1.3655026563689372,0.0713366142316424,-1.505360107329926,-1.2256452054079483,4207,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2005,-1.2395531371821045,0.06667363097435429,-1.3702693609668288,-1.10883691339738,4132,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2006,-1.3381031572077446,0.06330681233751692,-1.4622184628522368,-1.2139878515632525,4148,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2007,-1.3874775898985978,0.09527714182714138,-1.574278331554936,-1.2006768482422596,3710,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2008,-1.2904034441681709,0.07552324067239159,-1.4384715208803283,-1.1423353674560135,3963,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2009,-1.397243642951773,0.0632337283392153,-1.5212131992632694,-1.2732740866402765,4451,Work Limitation
MEPS,lmtwork,Work Limitation,40-49,2010,-1.4071939326146978,0.07328686113519163,-1.550877928197567,-1.2635099370318286,3920,Work Limitation
