age_group,year,srh_cat,prop,se,survey
30-39,1982,Fair,0.13441020493272562,0.01906171863883156,GSS
30-39,1982,Good,0.45513303492605045,0.027170136909428527,GSS
30-39,1982,Excellent,0.38049886924988663,0.02661634244299618,GSS
30-39,1984,Poor,0.011686210478585713,0.0059875855384988646,GSS
30-39,1984,Fair,0.12186909557922433,0.019204614891290356,GSS
30-39,1984,Good,0.5575972002123124,0.028867380539243138,GSS
30-39,1984,Excellent,0.308847493628208,0.026551933780546714,GSS
30-39,1985,Poor,0.034754797116327514,0.010741371789894332,GSS
30-39,1985,Fair,0.10426500170692982,0.017317089351579943,GSS
30-39,1985,Good,0.458135851351608,0.028258094845219062,GSS
30-39,1985,Excellent,0.40284435040177413,0.02810004135369554,GSS
30-39,1987,Poor,0.019895468473578024,0.006949055826545501,GSS
30-39,1987,Fair,0.13231015720001263,0.017435101407754353,GSS
30-39,1987,Good,0.4852012753488676,0.025282119752449834,GSS
30-39,1987,Excellent,0.36259309914474774,0.02409193255545639,GSS
30-39,1988,Poor,0.012886592937542265,0.007685953194108737,GSS
30-39,1988,Fair,0.10309274453699145,0.021303736904924375,GSS
30-39,1988,Good,0.47680393868935866,0.035311600529283255,GSS
30-39,1988,Excellent,0.4072167248738847,0.03472118085563367,GSS
30-39,1989,Poor,0.009345533598917325,0.007348376269333952,GSS
30-39,1989,Fair,0.10046688967319957,0.019857420195352672,GSS
30-39,1989,Good,0.4719629417551601,0.035067062765377195,GSS
30-39,1989,Excellent,0.4182246368192709,0.03463633923916748,GSS
30-39,1990,Poor,0.0025187031151368135,0.002518813325447457,GSS
30-39,1990,Fair,0.13098251224694382,0.02377561054205764,GSS
30-39,1990,Good,0.5264478038739562,0.035584297887350604,GSS
30-39,1990,Excellent,0.34005098086251273,0.03335085681652622,GSS
30-39,1991,Poor,0.011520719332420224,0.006878281192169272,GSS
30-39,1991,Fair,0.14055338328122846,0.022408727595980348,GSS
30-39,1991,Good,0.4423959694620458,0.034418104234374934,GSS
30-39,1991,Excellent,0.405529927924457,0.03378880158298341,GSS
30-39,1993,Poor,0.018017884185964336,0.009459052705475307,GSS
30-39,1993,Fair,0.12162018201988835,0.02121818645902893,GSS
30-39,1993,Good,0.5247741106318976,0.03342982205373791,GSS
30-39,1993,Excellent,0.3355878237066301,0.03168239635875266,GSS
30-39,1994,Poor,0.014160950595069373,0.004965500939421284,GSS
30-39,1994,Fair,0.12745016546984508,0.016219880313084686,GSS
30-39,1994,Good,0.49237440055967535,0.023476923344863485,GSS
30-39,1994,Excellent,0.3660144833758842,0.02272392325464972,GSS
30-39,1996,Poor,0.015810218439004178,0.005193003353638423,GSS
30-39,1996,Fair,0.1057309611398968,0.014513530986925769,GSS
30-39,1996,Good,0.5227277233711702,0.022189727217539947,GSS
30-39,1996,Excellent,0.35573109731041164,0.02124591518429562,GSS
30-39,1998,Poor,0.008250967920748623,0.0036747520420144213,GSS
30-39,1998,Fair,0.1163368924674241,0.013246891302310262,GSS
30-39,1998,Good,0.5090755846979275,0.02035393482471866,GSS
30-39,1998,Excellent,0.3663365549512828,0.019632392855377056,GSS
30-39,2000,Poor,0.02296659662369783,0.00700180980660243,GSS
30-39,2000,Fair,0.10679673385679254,0.014270953284760711,GSS
30-39,2000,Good,0.4868970330190163,0.024033287848904152,GSS
30-39,2000,Excellent,0.3833396368070179,0.023294900256210744,GSS
30-39,2002,Poor,0.013353140589409835,0.005714315084327274,GSS
30-39,2002,Fair,0.15578584491221562,0.020124763248507378,GSS
30-39,2002,Good,0.5103856430198704,0.026847614961472123,GSS
30-39,2002,Excellent,0.3204753741457066,0.024529937163753224,GSS
30-39,2004,Poor,0.008671299665193782,0.007156748226089624,GSS
30-39,2004,Fair,0.12038970988882074,0.021155406732169542,GSS
30-39,2004,Good,0.5698640848464753,0.03230370810827355,GSS
30-39,2004,Excellent,0.3010749048746953,0.029643899933705573,GSS
30-39,2006,Poor,0.04804216701771683,0.009765428809495729,GSS
30-39,2006,Fair,0.121245170396159,0.013911837870614443,GSS
30-39,2006,Good,0.5295402056507842,0.02163349043576951,GSS
30-39,2006,Excellent,0.30117245719525226,0.01989632514351242,GSS
30-39,2008,Poor,0.02973669674104826,0.014534863680574021,GSS
30-39,2008,Fair,0.16870742036457304,0.027014722305243814,GSS
30-39,2008,Good,0.48167924875783846,0.03711194978098847,GSS
30-39,2008,Excellent,0.3198766341402374,0.03665727434324446,GSS
30-39,2010,Poor,0.028616852146470063,0.012299344489466717,GSS
30-39,2010,Fair,0.21564842153254832,0.029371421418690723,GSS
30-39,2010,Good,0.4384510563023814,0.03519275597293587,GSS
30-39,2010,Excellent,0.3172836702256076,0.033596054379774726,GSS
30-39,2012,Poor,0.045950448010295165,0.016131570933330123,GSS
30-39,2012,Fair,0.14904651373739108,0.024485517998559587,GSS
30-39,2012,Good,0.5042434537605408,0.035779737758808154,GSS
30-39,2012,Excellent,0.3007595849361556,0.03306161616182404,GSS
30-39,2014,Poor,0.03385693909278044,0.010640743287919469,GSS
30-39,2014,Fair,0.14558621179131745,0.021444036257446997,GSS
30-39,2014,Good,0.5159657401111317,0.030970940031420074,GSS
30-39,2014,Excellent,0.3045911090050856,0.028401392010149958,GSS
30-39,2016,Poor,0.028265045530240188,0.010484948040086645,GSS
30-39,2016,Fair,0.20569799846110212,0.025005317364979865,GSS
30-39,2016,Good,0.49557112373775675,0.030508323204929903,GSS
30-39,2016,Excellent,0.27046583227371174,0.026923622576303933,GSS
30-39,2018,Poor,0.03888237796270272,0.011028856017714295,GSS
30-39,2018,Fair,0.20469128109733525,0.025155867852805415,GSS
30-39,2018,Good,0.5304587571003551,0.0313223929860985,GSS
30-39,2018,Excellent,0.2259675838406499,0.026087269119223322,GSS
30-39,2021,Poor,0.022017894209205545,0.006556299236184845,GSS
30-39,2021,Fair,0.23171610900720543,0.020335993906201406,GSS
30-39,2021,Good,0.582023305224791,0.023002799779238258,GSS
30-39,2021,Excellent,0.16424269159064703,0.016230419076456323,GSS
30-39,2022,Poor,0.03677398397854284,0.012234071522911146,GSS
30-39,2022,Fair,0.25957231361875754,0.027244540652190775,GSS
30-39,2022,Good,0.5065974361951838,0.03114336861673843,GSS
30-39,2022,Excellent,0.19705626622526137,0.025335485268482703,GSS
30-39,2024,Poor,0.022095837937690384,0.006022031345515972,GSS
30-39,2024,Fair,0.27173774314033483,0.026407002273344648,GSS
30-39,2024,Good,0.4929306469759268,0.027379620734928944,GSS
30-39,2024,Excellent,0.2132357720776725,0.02301770245560003,GSS
40-49,1972,Poor,0.0344356295169651,0.012434851665271708,GSS
40-49,1972,Fair,0.18181784387781177,0.023744322525608312,GSS
40-49,1972,Good,0.46831923325961056,0.03063055577741541,GSS
40-49,1972,Excellent,0.3154272933699803,0.028047516964731317,GSS
40-49,1973,Poor,0.0882853465342194,0.021415050434793644,GSS
40-49,1973,Fair,0.20882901716106514,0.02709502656070279,GSS
40-49,1973,Good,0.3820033306537134,0.033101265893798186,GSS
40-49,1973,Excellent,0.32088230761967684,0.03143431977092297,GSS
40-49,1974,Poor,0.029684561225357512,0.010990972376745206,GSS
40-49,1974,Fair,0.2096484578435599,0.028094852590809558,GSS
40-49,1974,Good,0.4044506536671133,0.03430920516226631,GSS
40-49,1974,Excellent,0.35621632726515395,0.03298698655739504,GSS
40-49,1975,Poor,0.037866240767800034,0.012205391996961468,GSS
40-49,1975,Fair,0.2203077375477184,0.028685906142061297,GSS
40-49,1975,Good,0.3734939269520426,0.03246453659954839,GSS
40-49,1975,Excellent,0.36833209473986306,0.03287113140503039,GSS
40-49,1976,Poor,0.06741536104237116,0.01892092716907393,GSS
40-49,1976,Fair,0.17977506764407172,0.028153612448808683,GSS
40-49,1976,Good,0.4696646846048108,0.03769238509189708,GSS
40-49,1976,Excellent,0.2831448867174578,0.0347410313071675,GSS
40-49,1977,Poor,0.05565326087086427,0.0145362146864977,GSS
40-49,1977,Fair,0.16336899172977368,0.024705204222347153,GSS
40-49,1977,Good,0.4488550312465566,0.03293741170786024,GSS
40-49,1977,Excellent,0.33212271624005746,0.03170304282486138,GSS
40-49,1980,Poor,0.04632900889799805,0.01565911499679773,GSS
40-49,1980,Fair,0.2042671260313202,0.029715721300268283,GSS
40-49,1980,Good,0.4631945242517372,0.03721769384064438,GSS
40-49,1980,Excellent,0.2862093410168902,0.032343436413237,GSS
40-49,1982,Poor,0.04342852148028556,0.012724228934814234,GSS
40-49,1982,Fair,0.2284890977383827,0.029292865561708584,GSS
40-49,1982,Good,0.36456981137349936,0.03298902527974061,GSS
40-49,1982,Excellent,0.3635125703203341,0.0328323418395776,GSS
40-49,1984,Poor,0.03164568077567731,0.011596586087967833,GSS
40-49,1984,Fair,0.16033754412593107,0.027185567072482205,GSS
40-49,1984,Good,0.4831221810583354,0.03615148494625819,GSS
40-49,1984,Excellent,0.3248945940417207,0.03340424829414545,GSS
40-49,1985,Poor,0.030567142744611434,0.012884824396248452,GSS
40-49,1985,Fair,0.14192074346151576,0.02727414386353231,GSS
40-49,1985,Good,0.4650661527174491,0.03611602712622926,GSS
40-49,1985,Excellent,0.3624459613724171,0.03401737612298097,GSS
40-49,1987,Poor,0.04919192004206572,0.01425901372509105,GSS
40-49,1987,Fair,0.12155312647142201,0.020284853423785033,GSS
40-49,1987,Good,0.46863480804336005,0.0306930736131973,GSS
40-49,1987,Excellent,0.36062014558539296,0.02927141372778775,GSS
40-49,1988,Poor,0.04204175664899442,0.016625685363147413,GSS
40-49,1988,Fair,0.13813751964737453,0.029353056147173397,GSS
40-49,1988,Good,0.5135144911153152,0.04136573037686368,GSS
40-49,1988,Excellent,0.3063062350234568,0.03802276582213834,GSS
40-49,1989,Poor,0.01990048545448895,0.009257480858838967,GSS
40-49,1989,Fair,0.1144271822177357,0.0248511053253398,GSS
40-49,1989,Good,0.48010000165677974,0.0398098252266343,GSS
40-49,1989,Excellent,0.38557233073215186,0.03899039220582263,GSS
40-49,1990,Poor,0.030674729747339625,0.01536177390564886,GSS
40-49,1990,Fair,0.14723858791764005,0.028225039816084523,GSS
40-49,1990,Good,0.45091922016875025,0.04079879373297435,GSS
40-49,1990,Excellent,0.3711674628718335,0.039875764003902234,GSS
40-49,1991,Poor,0.028328976082764697,0.012515399667430855,GSS
40-49,1991,Fair,0.1614725523000658,0.028760130250460578,GSS
40-49,1991,Good,0.47592274411494223,0.04035789006082774,GSS
40-49,1991,Excellent,0.334275729961891,0.0380188809195107,GSS
40-49,1993,Poor,0.029544610177108046,0.010778730352663687,GSS
40-49,1993,Fair,0.12727170308555646,0.0224771934936088,GSS
40-49,1993,Good,0.5022742830998707,0.0354990058354128,GSS
40-49,1993,Excellent,0.3409094036383073,0.03397912258257241,GSS
40-49,1994,Poor,0.024360307602641722,0.00815530412845712,GSS
40-49,1994,Fair,0.1912291010342124,0.020878122779259243,GSS
40-49,1994,Good,0.4713770267736305,0.025799787605811902,GSS
40-49,1994,Excellent,0.3130335645960491,0.023805362789766027,GSS
40-49,1996,Poor,0.031991672502448824,0.009004036551912696,GSS
40-49,1996,Fair,0.1486064664797119,0.01679580889503363,GSS
40-49,1996,Good,0.5025794495932954,0.02380659455546234,GSS
40-49,1996,Excellent,0.31682241144074685,0.021980869972482355,GSS
40-49,1998,Poor,0.036697322684093515,0.008717828030912162,GSS
40-49,1998,Fair,0.16146855338411698,0.016596520057421866,GSS
40-49,1998,Good,0.4834868302437176,0.022328908471856673,GSS
40-49,1998,Excellent,0.31834729368839326,0.020695665753517375,GSS
40-49,2000,Poor,0.039354247382835175,0.00942649576358903,GSS
40-49,2000,Fair,0.1311807633710082,0.015151151374631853,GSS
40-49,2000,Good,0.5378408909905932,0.023557996745575172,GSS
40-49,2000,Excellent,0.2916240982560726,0.02123494420614548,GSS
40-49,2002,Poor,0.05362764432608959,0.0136966050396831,GSS
40-49,2002,Fair,0.14511086305972007,0.019938046158078163,GSS
40-49,2002,Good,0.5031544425596243,0.02935582861974718,GSS
40-49,2002,Excellent,0.2981070516948119,0.026782410022696018,GSS
40-49,2004,Poor,0.022100951616766645,0.008130108622993643,GSS
40-49,2004,Fair,0.14744891332743895,0.024584545914291368,GSS
40-49,2004,Good,0.48386311583931985,0.03419927577241284,GSS
40-49,2004,Excellent,0.34658701925826907,0.03299110175838918,GSS
40-49,2006,Poor,0.05375369562440896,0.00884491535726187,GSS
40-49,2006,Fair,0.1851721657291336,0.016207423661337227,GSS
40-49,2006,Good,0.46095057494660974,0.02102346051216492,GSS
40-49,2006,Excellent,0.30012356383295224,0.019446435751609856,GSS
40-49,2008,Poor,0.031051913664462413,0.011921359838665213,GSS
40-49,2008,Fair,0.17499799406244565,0.027304946473047712,GSS
40-49,2008,Good,0.5541603145309016,0.037411026882217716,GSS
40-49,2008,Excellent,0.2397897777453429,0.031224650761746443,GSS
40-49,2010,Poor,0.05762574989230611,0.01697472660879642,GSS
40-49,2010,Fair,0.20956391324704463,0.031058191227763047,GSS
40-49,2010,Good,0.4372404246906864,0.036937924763006086,GSS
40-49,2010,Excellent,0.29556991232557955,0.034814408980011605,GSS
40-49,2012,Poor,0.04316076383938596,0.013999312834419363,GSS
40-49,2012,Fair,0.1492919353339064,0.02616186232033329,GSS
40-49,2012,Good,0.5022333485501537,0.03686246693083754,GSS
40-49,2012,Excellent,0.30531395319560173,0.035293435300932756,GSS
40-49,2014,Poor,0.05629172088096269,0.014297362791842497,GSS
40-49,2014,Fair,0.2390786688441795,0.02936082637512544,GSS
40-49,2014,Good,0.44423808651192287,0.032417925246543515,GSS
40-49,2014,Excellent,0.26039152401386834,0.027935563488616203,GSS
40-49,2016,Poor,0.08662054174248894,0.02017965436842816,GSS
40-49,2016,Fair,0.23117277630463245,0.026306918036296863,GSS
40-49,2016,Good,0.48293255652183664,0.03193160318560861,GSS
40-49,2016,Excellent,0.19927412750276793,0.02591129428022591,GSS
40-49,2018,Poor,0.02777391570142208,0.009233108065181976,GSS
40-49,2018,Fair,0.23331827123636953,0.030793336329065578,GSS
40-49,2018,Good,0.48797332620207035,0.037306369431845746,GSS
40-49,2018,Excellent,0.2509344868837652,0.033879400964164356,GSS
40-49,2021,Poor,0.04510916873689616,0.010145109226020724,GSS
40-49,2021,Fair,0.21405111024241597,0.020201975598259397,GSS
40-49,2021,Good,0.5392179949574545,0.02344290733778971,GSS
40-49,2021,Excellent,0.20162172641495843,0.018017208311704478,GSS
40-49,2022,Poor,0.049556884830093614,0.0121831060109878,GSS
40-49,2022,Fair,0.20067809183074165,0.026973544421150516,GSS
40-49,2022,Good,0.6155928982947071,0.03253500950863505,GSS
40-49,2022,Excellent,0.1341721245356976,0.020750376639926064,GSS
40-49,2024,Poor,0.05664760179249741,0.017310520578870177,GSS
40-49,2024,Fair,0.2429750757851893,0.02597949243020109,GSS
40-49,2024,Good,0.52636560048599,0.03085467485538779,GSS
40-49,2024,Excellent,0.17401172190041722,0.02409226555526448,GSS
50-59,1972,Poor,0.0665636167733479,0.01510338594274933,GSS
50-59,1972,Fair,0.26160886647516185,0.028928452922351446,GSS
50-59,1972,Good,0.4922606396404399,0.032133123031035854,GSS
50-59,1972,Excellent,0.17956687711823524,0.02405342410260373,GSS
50-59,1973,Poor,0.09214998654431572,0.019961379613141685,GSS
50-59,1973,Fair,0.22525506195919168,0.026703384669647647,GSS
50-59,1973,Good,0.44539302326188934,0.03314115693078725,GSS
50-59,1973,Excellent,0.23720193010144044,0.02790818978721951,GSS
50-59,1974,Poor,0.08909171214842966,0.01928873993237932,GSS
50-59,1974,Fair,0.2745449352587773,0.03142215282037431,GSS
50-59,1974,Good,0.3599997971073846,0.03294185405483419,GSS
50-59,1974,Excellent,0.27636355549229275,0.030823864684836347,GSS
50-59,1975,Poor,0.04990081787723041,0.014501854931060957,GSS
50-59,1975,Fair,0.25948142522864703,0.03163096530233874,GSS
50-59,1975,Good,0.44910264811605044,0.03595991177959238,GSS
50-59,1975,Excellent,0.24151510907801504,0.0316827392019655,GSS
50-59,1976,Poor,0.09572293647876742,0.020971497775351684,GSS
50-59,1976,Fair,0.2260688465439854,0.030648077734751082,GSS
50-59,1976,Good,0.439917869378229,0.03563990756513361,GSS
50-59,1976,Excellent,0.23829034900193946,0.030493756669437457,GSS
50-59,1977,Poor,0.07017217435965206,0.01593862468277606,GSS
50-59,1977,Fair,0.263147429246614,0.02874283080809817,GSS
50-59,1977,Good,0.4052874135426502,0.03213368337679418,GSS
50-59,1977,Excellent,0.26139298286085727,0.029523346258916817,GSS
50-59,1980,Poor,0.13319594220741154,0.02642109236435673,GSS
50-59,1980,Fair,0.23704385049769292,0.03074076888314216,GSS
50-59,1980,Good,0.35885137250556143,0.03496368310013217,GSS
50-59,1980,Excellent,0.2709088347953155,0.033067442043299894,GSS
50-59,1982,Poor,0.11280521363086808,0.020093082189442776,GSS
50-59,1982,Fair,0.2086449786027251,0.025330505459628613,GSS
50-59,1982,Good,0.43763611276361036,0.03255009447561671,GSS
50-59,1982,Excellent,0.2409136950353447,0.029046741352020507,GSS
50-59,1984,Poor,0.058495971947273476,0.017464141282341666,GSS
50-59,1984,Fair,0.16713088617301808,0.029287957671542974,GSS
50-59,1984,Good,0.46239606334091643,0.04202551827664129,GSS
50-59,1984,Excellent,0.3119770789720025,0.039129708714463945,GSS
50-59,1985,Poor,0.10878650784709216,0.021597555431271738,GSS
50-59,1985,Fair,0.2364009294840863,0.03174081554229886,GSS
50-59,1985,Good,0.31799192068482135,0.033166848109901094,GSS
50-59,1985,Excellent,0.3368206420253514,0.03462918643753713,GSS
50-59,1987,Poor,0.08539614535154184,0.02039097910986037,GSS
50-59,1987,Fair,0.21087547350492095,0.03012550746998153,GSS
50-59,1987,Good,0.3951243383480653,0.03625979962470135,GSS
50-59,1987,Excellent,0.3086040427989276,0.034286478759045023,GSS
50-59,1988,Poor,0.0789462996769904,0.027393147566253953,GSS
50-59,1988,Fair,0.2578948776097523,0.04855847166574595,GSS
50-59,1988,Good,0.426314970972129,0.05439693336026095,GSS
50-59,1988,Excellent,0.23684385174765818,0.04363905780763283,GSS
50-59,1989,Poor,0.06048268353932157,0.02493549758160328,GSS
50-59,1989,Fair,0.22177483979195045,0.03992841521590546,GSS
50-59,1989,Good,0.4516128271550605,0.049301261917053016,GSS
50-59,1989,Excellent,0.2661296498531279,0.043878072168771313,GSS
50-59,1990,Poor,0.052082036638349385,0.020562387472569055,GSS
50-59,1990,Fair,0.2343755360622202,0.04692158862665174,GSS
50-59,1990,Good,0.43229178408887053,0.055831803511876464,GSS
50-59,1990,Excellent,0.2812506432728935,0.050341210937932854,GSS
50-59,1991,Poor,0.0357142256691856,0.018623734513345334,GSS
50-59,1991,Fair,0.20089409557462395,0.041063559093755614,GSS
50-59,1991,Good,0.5401779784636477,0.05162079431439471,GSS
50-59,1991,Excellent,0.22321370027979273,0.04312953699762429,GSS
50-59,1993,Poor,0.08581965743299365,0.02316128326613803,GSS
50-59,1993,Fair,0.13432786297321297,0.03082235731037922,GSS
50-59,1993,Good,0.44403176319925,0.046561933162963226,GSS
50-59,1993,Excellent,0.3358207163946287,0.04355505619763455,GSS
50-59,1994,Poor,0.05576195285563265,0.014905279176236047,GSS
50-59,1994,Fair,0.17843818040716367,0.025466957149345607,GSS
50-59,1994,Good,0.4962831317439738,0.03286418883321445,GSS
50-59,1994,Excellent,0.26951673500913087,0.02855508822922094,GSS
50-59,1996,Poor,0.07006325547921191,0.01575943773795324,GSS
50-59,1996,Fair,0.1878979117895136,0.023074264193069356,GSS
50-59,1996,Good,0.4458596656888352,0.029457564772577022,GSS
50-59,1996,Excellent,0.2961791673782571,0.026980342264912204,GSS
50-59,1998,Poor,0.07694162839314432,0.013669970200118621,GSS
50-59,1998,Fair,0.16051709715041765,0.019534404184209736,GSS
50-59,1998,Good,0.4457314038546996,0.026777774192366887,GSS
50-59,1998,Excellent,0.3168098728849882,0.025091828054384833,GSS
50-59,2000,Poor,0.060703463576652565,0.013689643551954662,GSS
50-59,2000,Fair,0.14217422297141194,0.019797871596875176,GSS
50-59,2000,Good,0.46645214748125313,0.029063522960720185,GSS
50-59,2000,Excellent,0.3306701659821797,0.027781142800484104,GSS
50-59,2002,Poor,0.08426930267863766,0.018144277215599545,GSS
50-59,2002,Fair,0.1685396125279955,0.02320922660424691,GSS
